"timestamp","original_url","archive_url","digest","screenshot","captured"
"20260607042345","https://www.califidparrotandexotic.com/forms/volunteer-application.html","https://web.archive.org/web/20260607042345/https://www.califidparrotandexotic.com/forms/volunteer-application.html","SGE4UB2HZRET7VIZX43KPOD7IJCPNLNZ","screenshots/20260607042345--forms_volunteer-application.html.png","False"
"20260607042329","https://www.califidparrotandexotic.com/images/banner.jpg","https://web.archive.org/web/20260607042329/https://www.califidparrotandexotic.com/images/banner.jpg","BDOJJ2XWVP2JIJETAQZFQNF5MFUNBEIV","screenshots/20260607042329--images_banner.jpg.png","False"
"20141219130719","http://califidparrotandexotic.com/index.html","https://web.archive.org/web/20141219130719/http://califidparrotandexotic.com/index.html","PFJDC2QVHQOBPNZ3QBLAE6NN2V6DBN3K","screenshots/20141219130719--index.html.png","False"
"20160208061315","http://califidparrotandexotic.com/index.html","https://web.archive.org/web/20160208061315/http://califidparrotandexotic.com/index.html","22SGMYUMXDC7AKPJJEFD56P37B73D3WG","screenshots/20160208061315--index.html.png","False"
"20210527154341","https://www.califidparrotandexotic.com/index.html","https://web.archive.org/web/20210527154341/https://www.califidparrotandexotic.com/index.html","M5XEOUGHUBFF7DRSATTUPVF2CODBU6DQ","screenshots/20210527154341--index.html.png","False"
"20260113052844","https://www.califidparrotandexotic.com/index.html","https://web.archive.org/web/20260113052844/https://www.califidparrotandexotic.com/index.html","EJKM55UJG6G7ZPANBVVEK6HLRRLO5Q2Y","screenshots/20260113052844--index.html.png","False"
"20240705004148","https://www.califidparrotandexotic.com/news-events/2023-07-new-grants/ffss-logo-260.png","https://web.archive.org/web/20240705004148/https://www.califidparrotandexotic.com/news-events/2023-07-new-grants/ffss-logo-260.png","KPKPR3A2VWYE7BXJC7EO2UT4TU6VYP5N","screenshots/20240705004148--news-events_2023-07-new-grants_ffss-logo-260.png.png","False"
"20240705214704","https://www.califidparrotandexotic.com/news-events/2023-07-new-grants/petco-love-260.png","https://web.archive.org/web/20240705214704/https://www.califidparrotandexotic.com/news-events/2023-07-new-grants/petco-love-260.png","TXZRXNBQXHRG2ZLHJ4PVL2ITCHCWWGA6","screenshots/20240705214704--news-events_2023-07-new-grants_petco-love-260.png.png","False"
"20240703075458","https://www.califidparrotandexotic.com/news-events/2023-07-new-grants/thank-you.jpg","https://web.archive.org/web/20240703075458/https://www.califidparrotandexotic.com/news-events/2023-07-new-grants/thank-you.jpg","TJF6ZTRDQCCTHA7QZ5P4SURIEKLG72DF","screenshots/20240703075458--news-events_2023-07-new-grants_thank-you.jpg.png","False"
"20240808225945","https://www.califidparrotandexotic.com/news-events/2023-07-new-grants/thank-you.jpg","https://web.archive.org/web/20240808225945/https://www.califidparrotandexotic.com/news-events/2023-07-new-grants/thank-you.jpg","4JY6D3JKB26DPSCR6DRNPZMXJT7JDXNV","screenshots/20240808225945--news-events_2023-07-new-grants_thank-you.jpg.png","False"
"20260607042329","https://www.califidparrotandexotic.com/news-events/2023-07-new-grants/thank-you.jpg","https://web.archive.org/web/20260607042329/https://www.califidparrotandexotic.com/news-events/2023-07-new-grants/thank-you.jpg","A7RGSRN7FZ56MTRGATYPCUWLQ75SEPFA","screenshots/20260607042329--news-events_2023-07-new-grants_thank-you.jpg.png","False"
"20141017110310","http://califidparrotandexotic.com/photos.html","https://web.archive.org/web/20141017110310/http://califidparrotandexotic.com/photos.html","FOMLEIIDNVCFT5MRRKMTZ4PCLSYURLH5","screenshots/20141017110310--photos.html.png","False"
"20170815211033","http://www.califidparrotandexotic.com:80/photos.html","https://web.archive.org/web/20170815211033/http://www.califidparrotandexotic.com:80/photos.html","OVKJGVWYBZTQRVHFAC37SXK2N5JLOFCL","screenshots/20170815211033--photos.html.png","False"
"20251209072930","https://www.califidparrotandexotic.com/photos.html","https://web.archive.org/web/20251209072930/https://www.califidparrotandexotic.com/photos.html","HP2DCGUKURS3X2DU5PRSGSHJ7RFJE6LV","screenshots/20251209072930--photos.html.png","False"
"20260210052411","https://www.califidparrotandexotic.com/photos.html","https://web.archive.org/web/20260210052411/https://www.califidparrotandexotic.com/photos.html","YP6CX7CJTY45L6RH4XRXU6MHFFNN3PJT","screenshots/20260210052411--photos.html.png","False"
"20260607042345","https://www.califidparrotandexotic.com/photos.html","https://web.archive.org/web/20260607042345/https://www.califidparrotandexotic.com/photos.html","XCEGZEL6MZVU2HA5T3DNSGVW6OBP7YJU","screenshots/20260607042345--photos.html.png","True"
"20141017021534","http://califidparrotandexotic.com/sponsor.html","https://web.archive.org/web/20141017021534/http://califidparrotandexotic.com/sponsor.html","ZJSFCZAU4G6LCGQEFWRB4KNBSL7BTFSI","screenshots/20141017021534--sponsor.html.png","False"
"20150919031812","http://www.califidparrotandexotic.com:80/sponsor.html","https://web.archive.org/web/20150919031812/http://www.califidparrotandexotic.com:80/sponsor.html","5F7IXU3TBWZAXH3C73JKN4ZXZ6X43Z7D","screenshots/20150919031812--sponsor.html.png","False"
"20251209072108","https://www.califidparrotandexotic.com/sponsor.html","https://web.archive.org/web/20251209072108/https://www.califidparrotandexotic.com/sponsor.html","HJSAGVHGGSFYE2R3CM4MAWYZN5DI6YET","screenshots/20251209072108--sponsor.html.png","False"
"20260210051712","https://www.califidparrotandexotic.com/sponsor.html","https://web.archive.org/web/20260210051712/https://www.califidparrotandexotic.com/sponsor.html","O3SVBGUMBTSCTTDV5QGISELHVDNKWDR6","screenshots/20260210051712--sponsor.html.png","False"
"20260607042345","https://www.califidparrotandexotic.com/sponsor.html","https://web.archive.org/web/20260607042345/https://www.califidparrotandexotic.com/sponsor.html","RIZUGDTJGZDSL3MZJC3CVGAFZUN6QLMP","screenshots/20260607042345--sponsor.html.png","False"
"20150920001642","http://www.califidparrotandexotic.com:80/sponsor/education.html","https://web.archive.org/web/20150920001642/http://www.califidparrotandexotic.com:80/sponsor/education.html","HQMATA5TCQR5TEV25JEIIFXG242PA2QV","screenshots/20150920001642--sponsor_education.html.png","False"
"20150919031837","http://www.califidparrotandexotic.com:80/sponsor/parrots.html","https://web.archive.org/web/20150919031837/http://www.califidparrotandexotic.com:80/sponsor/parrots.html","YNJKISSQHJBGN5QUSWMYRFUBLB4WVGEO","screenshots/20150919031837--sponsor_parrots.html.png","False"
